,gender,SeniorCitizen,tenure,PhoneService,MultipleLines,InternetService,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Family,OnlineServices,StreamingServices,Churn
5848,1,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,0,Credit card (automatic),4,4,1,1,1,No
5849,1,0,4,1,No,No,No internet service,No internet service,Two year,1,Bank transfer (automatic),1,2,1,1,1,No
5850,1,1,2,1,No,Fiber optic,No,No,Month-to-month,0,Credit card (automatic),3,2,0,0,0,Yes
5851,0,1,3,1,Yes,Fiber optic,Yes,Yes,One year,1,Bank transfer (automatic),4,4,0,1,1,No
5852,1,1,2,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,2,3,1,0,0,Yes
5853,1,0,4,1,Yes,Fiber optic,No,No,One year,0,Electronic check,4,4,1,1,1,No
5854,0,0,2,1,Yes,DSL,No,No,Month-to-month,1,Mailed check,2,2,0,0,0,No
5855,0,0,3,1,No,DSL,No,No,Month-to-month,1,Credit card (automatic),2,3,0,1,0,No
5856,0,0,2,1,No,DSL,No,No,Month-to-month,1,Mailed check,2,2,0,0,0,No
5857,0,0,2,1,Yes,Fiber optic,Yes,No,Month-to-month,0,Electronic check,3,3,1,0,1,Yes
5858,0,0,4,1,No,No,No internet service,No internet service,One year,0,Bank transfer (automatic),1,2,0,1,1,No
5859,0,0,4,1,Yes,DSL,Yes,Yes,Two year,0,Credit card (automatic),3,4,1,1,1,No
5860,0,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Bank transfer (automatic),2,1,0,0,0,Yes
5861,1,0,3,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,2,0,1,1,No
5862,0,0,2,1,No,Fiber optic,No,No,Month-to-month,0,Bank transfer (automatic),3,2,0,0,0,No
5863,0,0,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,0,0,1,Yes
5864,0,0,3,1,No,No,No internet service,No internet service,Two year,0,Bank transfer (automatic),1,2,1,1,1,No
5865,0,0,1,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,1,1,1,No
5866,1,0,1,1,No,No,No internet service,No internet service,Month-to-month,1,Mailed check,1,1,0,1,1,No
5867,1,1,3,1,No,No,No internet service,No internet service,Two year,1,Credit card (automatic),1,2,1,1,1,No
5868,0,0,1,1,No,DSL,No,No,Month-to-month,1,Mailed check,2,1,0,0,0,No
5869,0,0,3,1,Yes,Fiber optic,Yes,No,One year,0,Electronic check,4,4,1,1,1,No
5870,1,0,1,1,Yes,No,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),1,1,1,1,1,Yes
5871,1,0,2,1,Yes,DSL,No,No,Month-to-month,1,Bank transfer (automatic),2,3,0,1,0,Yes
5872,0,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,2,1,1,0,0,Yes
5873,0,0,2,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,0,1,0,No
5874,0,0,2,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,2,0,0,1,Yes
5875,0,0,4,1,No,DSL,Yes,No,Two year,0,Bank transfer (automatic),3,4,1,1,1,No
5876,0,1,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,1,0,1,1,Yes
5877,0,0,3,1,Yes,Fiber optic,Yes,No,One year,1,Credit card (automatic),4,4,0,1,1,Yes
5878,1,0,1,1,No,No,No internet service,No internet service,One year,0,Mailed check,1,1,0,1,1,No
5879,1,0,3,1,No,DSL,No,Yes,Two year,1,Mailed check,2,3,1,1,0,No
5880,1,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,1,1,0,1,0,Yes
5881,0,0,3,1,No,DSL,Yes,Yes,One year,1,Bank transfer (automatic),3,3,0,1,1,No
5882,0,0,2,1,No,No,No internet service,No internet service,Two year,1,Mailed check,1,1,1,1,1,No
5883,0,0,2,1,No,No,No internet service,No internet service,Month-to-month,1,Mailed check,1,1,0,1,1,No
5884,1,1,3,0,No phone service,DSL,Yes,Yes,One year,1,Bank transfer (automatic),2,3,1,1,1,Yes
5885,1,0,2,1,Yes,No,No internet service,No internet service,One year,0,Mailed check,1,2,1,1,1,No
5886,0,0,3,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,2,1,1,1,No
5887,1,0,2,1,No,DSL,No,No,Month-to-month,1,Mailed check,2,2,1,1,0,No
5888,0,0,3,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,4,1,0,1,Yes
5889,1,1,4,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,2,3,1,1,1,No
5890,0,0,4,1,Yes,DSL,Yes,Yes,Two year,1,Credit card (automatic),3,4,0,1,1,No
5891,1,0,2,0,No phone service,DSL,Yes,No,One year,1,Electronic check,2,2,0,0,1,Yes
5892,1,0,2,1,No,DSL,No,No,Month-to-month,1,Mailed check,2,2,0,1,0,No
5893,1,0,2,1,Yes,No,No internet service,No internet service,Two year,1,Bank transfer (automatic),1,1,1,1,1,No
5894,1,0,3,1,Yes,Fiber optic,No,No,Month-to-month,1,Credit card (automatic),4,4,0,1,1,Yes
5895,0,0,3,1,No,DSL,Yes,No,Month-to-month,1,Mailed check,2,3,1,0,1,No
5896,1,1,4,1,Yes,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,3,1,1,1,No
5897,1,0,4,1,Yes,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,3,1,1,1,No
5898,0,0,3,1,Yes,No,No internet service,No internet service,One year,0,Credit card (automatic),1,2,1,1,1,No
5899,1,1,4,1,Yes,Fiber optic,No,No,Month-to-month,1,Mailed check,3,4,0,0,0,No
5900,1,0,3,0,No phone service,DSL,Yes,No,Month-to-month,0,Bank transfer (automatic),2,3,1,1,0,Yes
5901,1,0,3,1,Yes,Fiber optic,No,No,Month-to-month,0,Electronic check,3,4,1,0,1,Yes
5902,0,0,1,1,No,DSL,No,No,Month-to-month,0,Mailed check,2,2,1,1,0,No
5903,1,0,3,1,Yes,Fiber optic,Yes,Yes,Two year,1,Credit card (automatic),4,4,1,1,0,No
5904,0,0,4,1,Yes,Fiber optic,No,No,One year,0,Electronic check,4,4,0,1,1,No
5905,1,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,1,0,1,1,No
5906,0,1,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,0,1,0,Yes
5907,1,0,1,1,No,DSL,No,No,Month-to-month,1,Mailed check,2,1,0,0,0,No
5908,1,0,1,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,0,1,1,Yes
5909,0,0,3,1,Yes,Fiber optic,No,No,One year,1,Mailed check,3,4,0,1,0,No
5910,1,0,1,1,No,DSL,Yes,No,Month-to-month,0,Mailed check,2,2,0,0,1,No
5911,1,0,1,0,No phone service,DSL,No,No,Month-to-month,0,Mailed check,1,1,1,1,0,No
5912,0,1,3,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Bank transfer (automatic),3,4,0,1,0,Yes
5913,0,0,2,1,No,Fiber optic,Yes,Yes,One year,1,Credit card (automatic),3,3,0,1,0,No
5914,1,0,2,1,No,DSL,No,Yes,Month-to-month,0,Electronic check,2,2,1,1,0,No
5915,1,0,4,1,No,No,No internet service,No internet service,Two year,1,Mailed check,1,2,0,1,1,No
5916,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Credit card (automatic),4,4,0,1,1,No
5917,1,0,1,1,No,No,No internet service,No internet service,Month-to-month,1,Mailed check,1,1,0,1,1,No
5918,1,0,4,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,2,1,1,1,No
5919,1,0,4,1,No,DSL,Yes,No,Two year,0,Bank transfer (automatic),2,4,0,1,1,No
5920,0,1,2,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,3,0,0,1,No
5921,0,0,2,1,No,DSL,Yes,Yes,One year,0,Mailed check,3,3,0,1,1,No
5922,1,0,4,1,Yes,Fiber optic,Yes,No,Two year,0,Bank transfer (automatic),4,4,1,1,1,No
5923,0,0,1,1,No,Fiber optic,Yes,Yes,Month-to-month,1,Electronic check,3,2,0,0,1,No
5924,1,0,4,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,1,1,1,No
5925,1,0,2,1,Yes,DSL,No,Yes,One year,1,Electronic check,2,3,0,1,1,No
5926,1,0,1,1,No,DSL,Yes,Yes,Month-to-month,0,Credit card (automatic),3,2,0,1,1,No
5927,1,0,3,1,Yes,No,No internet service,No internet service,Two year,0,Mailed check,1,2,0,1,1,No
5928,0,0,4,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,1,1,1,No
5929,1,1,4,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,3,4,1,1,0,No
5930,0,0,4,1,Yes,Fiber optic,No,Yes,Two year,1,Bank transfer (automatic),3,4,0,1,0,No
5931,1,1,2,1,No,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,2,1,1,1,Yes
5932,1,0,1,1,No,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,2,1,0,1,Yes
5933,1,1,1,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,1,0,1,1,Yes
5934,0,1,2,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,3,1,1,1,Yes
5935,1,1,2,1,No,DSL,No,No,Month-to-month,1,Electronic check,2,2,0,1,1,No
5936,0,0,3,1,No,No,No internet service,No internet service,Two year,1,Mailed check,1,2,1,1,1,No
5937,0,1,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,1,0,1,Yes
5938,1,1,3,1,Yes,Fiber optic,Yes,Yes,Month-to-month,1,Electronic check,4,3,1,1,1,No
5939,1,0,2,0,No phone service,DSL,Yes,No,Month-to-month,0,Mailed check,1,2,0,1,0,No
5940,1,0,4,1,No,Fiber optic,Yes,Yes,One year,1,Mailed check,3,4,1,1,0,No
5941,0,0,3,0,No phone service,DSL,No,Yes,Month-to-month,1,Bank transfer (automatic),1,2,0,1,0,No
5942,0,0,1,0,No phone service,DSL,Yes,No,Month-to-month,1,Electronic check,2,2,1,0,1,Yes
5943,1,0,1,1,No,Fiber optic,Yes,No,Month-to-month,1,Electronic check,3,1,0,0,1,Yes
5944,1,0,2,1,No,DSL,No,Yes,Month-to-month,0,Mailed check,2,2,0,1,0,Yes
5945,0,1,4,1,No,Fiber optic,Yes,Yes,Month-to-month,1,Credit card (automatic),4,4,1,1,1,No
5946,0,0,3,1,No,DSL,Yes,Yes,One year,0,Credit card (automatic),3,3,0,1,1,Yes
5947,0,0,3,1,Yes,No,No internet service,No internet service,Two year,1,Mailed check,1,2,1,1,1,Yes
5948,1,0,4,1,No,Fiber optic,No,Yes,Two year,0,Bank transfer (automatic),3,4,1,1,0,No
5949,0,0,4,0,No phone service,DSL,No,Yes,Month-to-month,0,Electronic check,2,3,0,1,1,No
5950,1,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,1,1,1,0,0,No
5951,0,0,3,1,Yes,Fiber optic,No,Yes,Month-to-month,0,Credit card (automatic),4,3,0,0,1,No
5952,0,0,1,1,Yes,No,No internet service,No internet service,Month-to-month,1,Mailed check,1,1,1,1,1,No
5953,1,0,1,1,No,DSL,No,No,Month-to-month,1,Mailed check,2,1,0,1,0,No
5954,1,0,2,0,No phone service,DSL,Yes,Yes,Month-to-month,1,Credit card (automatic),2,2,0,1,1,No
5955,1,0,4,1,No,DSL,No,Yes,Two year,0,Bank transfer (automatic),2,4,1,1,1,No
5956,0,0,3,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,3,0,0,1,Yes
5957,1,1,2,1,No,Fiber optic,No,No,Month-to-month,0,Electronic check,3,3,1,0,1,Yes
5958,1,0,2,1,No,DSL,No,No,Month-to-month,1,Bank transfer (automatic),2,2,1,0,1,No
5959,0,0,3,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,1,1,1,No
5960,0,1,4,1,Yes,Fiber optic,No,No,One year,0,Electronic check,3,4,0,0,1,No
5961,0,0,1,0,No phone service,DSL,Yes,Yes,Month-to-month,0,Mailed check,2,1,0,0,0,No
5962,1,0,2,1,No,Fiber optic,No,No,Month-to-month,0,Bank transfer (automatic),3,2,1,1,0,No
5963,1,0,2,1,Yes,DSL,Yes,Yes,One year,1,Mailed check,3,3,1,0,1,No
5964,0,0,3,1,No,DSL,Yes,Yes,Month-to-month,0,Bank transfer (automatic),2,3,1,1,0,No
5965,1,0,3,1,No,DSL,Yes,No,One year,1,Credit card (automatic),2,3,1,1,1,No
5966,1,0,3,1,Yes,Fiber optic,Yes,Yes,Month-to-month,1,Electronic check,4,4,1,1,1,Yes
5967,1,1,1,0,No phone service,DSL,No,No,Month-to-month,1,Bank transfer (automatic),1,1,0,0,0,Yes
5968,0,0,2,1,Yes,DSL,No,Yes,One year,0,Mailed check,3,2,0,0,1,Yes
5969,0,0,3,1,No,Fiber optic,Yes,Yes,Month-to-month,0,Electronic check,3,3,0,1,0,No
5970,1,0,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,1,1,1,No
5971,1,0,4,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,1,1,1,No
5972,0,1,2,1,Yes,DSL,No,Yes,Month-to-month,0,Credit card (automatic),2,2,0,0,0,Yes
5973,1,0,4,1,Yes,Fiber optic,Yes,No,Two year,1,Bank transfer (automatic),4,4,0,1,1,No
5974,1,0,2,1,No,No,No internet service,No internet service,Month-to-month,1,Credit card (automatic),1,1,1,1,1,No
5975,1,0,1,1,No,Fiber optic,No,Yes,Month-to-month,1,Electronic check,3,2,1,1,1,Yes
5976,1,0,2,0,No phone service,DSL,No,Yes,Month-to-month,0,Electronic check,1,2,0,1,0,No
5977,1,0,4,1,No,No,No internet service,No internet service,Two year,0,Bank transfer (automatic),1,2,0,1,1,No
5978,0,0,3,1,Yes,Fiber optic,No,No,Month-to-month,0,Mailed check,3,4,0,1,0,No
5979,1,0,3,1,No,No,No internet service,No internet service,Two year,0,Bank transfer (automatic),1,2,0,1,1,No
5980,0,0,2,1,No,DSL,No,Yes,One year,0,Credit card (automatic),3,2,0,1,1,No
5981,0,0,3,1,No,No,No internet service,No internet service,Two year,1,Mailed check,1,2,1,1,1,No
5982,1,0,2,1,No,No,No internet service,No internet service,One year,0,Mailed check,1,1,0,1,1,No
5983,0,0,2,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,2,2,0,1,1,No
5984,1,0,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,1,0,1,Yes
5985,0,0,4,1,Yes,DSL,Yes,Yes,One year,0,Bank transfer (automatic),3,4,1,1,1,No
5986,1,1,2,1,No,Fiber optic,No,No,Month-to-month,1,Credit card (automatic),3,2,0,0,1,No
5987,0,0,1,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,1,1,1,1,No
5988,1,0,2,1,No,No,No internet service,No internet service,Two year,0,Bank transfer (automatic),1,1,1,1,1,No
5989,1,1,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,1,1,0,1,Yes
5990,1,0,3,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,1,1,1,No
5991,1,0,2,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,0,1,1,Yes
5992,1,0,4,1,Yes,DSL,Yes,No,One year,0,Credit card (automatic),3,4,1,1,1,Yes
5993,1,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Electronic check,3,1,0,1,0,No
5994,0,0,3,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,4,0,1,1,Yes
5995,1,0,4,1,No,Fiber optic,Yes,Yes,Two year,0,Bank transfer (automatic),4,4,1,1,1,No
5996,1,0,4,1,No,No,No internet service,No internet service,Two year,0,Bank transfer (automatic),1,2,0,1,1,No
5997,0,0,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,0,1,1,No
5998,1,0,3,1,No,No,No internet service,No internet service,Two year,1,Mailed check,1,2,1,1,1,No
5999,1,0,3,1,Yes,Fiber optic,Yes,Yes,Two year,1,Electronic check,4,4,0,1,1,No
6000,1,0,3,1,No,No,No internet service,No internet service,One year,0,Credit card (automatic),1,2,1,1,1,No
6001,0,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Mailed check,1,1,0,0,0,No
6002,1,0,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,1,0,1,Yes
6003,0,0,4,1,Yes,DSL,Yes,Yes,Two year,0,Credit card (automatic),4,4,1,1,1,No
6004,0,0,4,1,No,Fiber optic,Yes,No,One year,0,Bank transfer (automatic),3,4,1,1,0,No
6005,1,1,4,1,Yes,DSL,No,No,One year,1,Electronic check,3,4,0,1,1,No
6006,1,0,2,0,No phone service,DSL,No,Yes,Month-to-month,1,Bank transfer (automatic),1,2,1,0,0,No
6007,1,0,3,0,No phone service,DSL,Yes,Yes,One year,0,Bank transfer (automatic),2,3,1,0,1,No
6008,1,0,2,1,No,No,No internet service,No internet service,One year,1,Mailed check,1,1,1,1,1,No
6009,1,1,3,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,4,1,1,1,Yes
6010,1,0,2,1,Yes,No,No internet service,No internet service,Two year,0,Mailed check,1,2,1,1,1,No
6011,0,0,3,1,No,No,No internet service,No internet service,Month-to-month,0,Electronic check,1,2,1,1,1,No
6012,0,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,1,1,1,Yes
6013,0,1,3,1,Yes,Fiber optic,No,Yes,One year,1,Electronic check,4,4,1,0,1,No
6014,0,0,3,1,No,Fiber optic,Yes,No,One year,1,Credit card (automatic),4,4,0,0,1,No
6015,0,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,1,0,1,0,No
6016,1,0,4,1,Yes,Fiber optic,Yes,Yes,One year,0,Electronic check,4,4,0,1,1,Yes
6017,1,0,1,1,No,DSL,Yes,Yes,Month-to-month,0,Electronic check,2,1,0,0,0,No
6018,1,0,3,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,2,0,1,1,No
6019,0,0,3,1,Yes,DSL,Yes,No,One year,1,Electronic check,3,3,0,1,1,No
6020,0,0,3,0,No phone service,DSL,Yes,Yes,One year,0,Mailed check,2,3,1,1,1,No
6021,0,0,2,1,No,No,No internet service,No internet service,Month-to-month,1,Mailed check,1,1,1,1,1,No
6022,0,0,2,1,No,No,No internet service,No internet service,Month-to-month,1,Credit card (automatic),1,1,0,1,1,No
6023,0,1,3,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,0,1,1,No
6024,0,0,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Credit card (automatic),4,1,1,1,1,Yes
6025,0,0,3,1,No,DSL,No,No,Month-to-month,0,Bank transfer (automatic),2,3,1,0,0,No
6026,0,0,2,1,No,No,No internet service,No internet service,Month-to-month,0,Credit card (automatic),1,1,0,1,1,No
6027,1,0,3,1,Yes,No,No internet service,No internet service,Two year,0,Bank transfer (automatic),1,2,1,1,1,No
6028,1,0,2,1,No,Fiber optic,No,Yes,Month-to-month,0,Bank transfer (automatic),3,2,1,1,0,Yes
6029,1,0,1,1,No,Fiber optic,No,Yes,Month-to-month,1,Mailed check,4,1,0,1,1,No
6030,0,0,3,0,No phone service,DSL,Yes,No,Month-to-month,1,Bank transfer (automatic),2,3,0,0,1,Yes
6031,0,1,2,0,No phone service,DSL,No,Yes,Month-to-month,1,Mailed check,1,1,1,0,0,No
6032,1,1,4,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,4,1,1,1,Yes
6033,1,1,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,3,0,1,1,Yes
6034,0,0,1,1,No,No,No internet service,No internet service,One year,0,Mailed check,1,1,0,1,1,No
6035,1,1,4,1,Yes,Fiber optic,Yes,Yes,One year,1,Electronic check,4,4,1,1,1,Yes
6036,0,0,3,1,No,Fiber optic,Yes,Yes,One year,0,Electronic check,4,4,1,1,1,No
6037,1,1,4,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Bank transfer (automatic),4,4,0,1,1,No
6038,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Bank transfer (automatic),4,4,1,1,1,Yes
6039,1,1,2,0,No phone service,DSL,No,No,Month-to-month,0,Bank transfer (automatic),2,2,1,0,1,Yes
6040,0,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Mailed check,3,1,0,0,0,Yes
6041,0,0,1,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,0,1,1,No
6042,0,1,3,1,No,No,No internet service,No internet service,One year,0,Mailed check,1,2,1,1,1,No
6043,1,0,1,0,No phone service,DSL,Yes,No,Month-to-month,1,Mailed check,2,1,0,0,1,Yes
6044,0,0,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,1,0,0,No
6045,0,0,3,1,No,No,No internet service,No internet service,One year,0,Credit card (automatic),1,2,1,1,1,No
6046,0,0,1,1,No,Fiber optic,Yes,No,Month-to-month,1,Credit card (automatic),3,2,0,0,1,No
6047,1,0,2,1,Yes,DSL,No,No,Month-to-month,1,Electronic check,2,2,1,1,1,No
6048,1,1,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,1,0,1,Yes
6049,0,0,3,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,1,1,1,No
6050,1,0,4,1,Yes,Fiber optic,Yes,Yes,Month-to-month,0,Bank transfer (automatic),4,4,1,1,1,No
6051,1,0,2,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,0,1,1,No
6052,0,0,3,1,No,DSL,No,Yes,Two year,0,Electronic check,3,3,1,1,1,No
6053,0,0,3,1,Yes,No,No internet service,No internet service,Two year,1,Electronic check,1,2,1,1,1,No
6054,0,0,3,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Bank transfer (automatic),4,3,1,1,1,Yes
6055,0,0,1,1,No,DSL,No,No,Month-to-month,1,Electronic check,2,1,0,0,1,No
6056,0,0,4,1,Yes,DSL,Yes,Yes,One year,1,Credit card (automatic),3,4,0,1,0,No
6057,1,0,2,1,No,DSL,No,Yes,Month-to-month,1,Credit card (automatic),2,2,0,0,1,No
6058,1,0,2,1,No,DSL,No,No,Month-to-month,1,Bank transfer (automatic),2,2,1,0,0,No
6059,0,0,3,0,No phone service,DSL,No,Yes,One year,1,Bank transfer (automatic),2,3,0,1,0,No
6060,0,1,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,0,1,1,No
6061,0,0,2,1,Yes,DSL,No,No,Month-to-month,1,Mailed check,2,2,1,0,0,No
6062,0,1,3,1,No,Fiber optic,No,No,Month-to-month,1,Credit card (automatic),3,4,0,1,0,No
6063,0,0,4,1,No,No,No internet service,No internet service,Two year,1,Mailed check,1,3,1,1,1,No
6064,1,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Mailed check,2,1,0,0,1,Yes
6065,1,0,4,1,Yes,No,No internet service,No internet service,Two year,0,Mailed check,1,3,0,1,1,No
6066,1,0,1,1,No,Fiber optic,Yes,No,Month-to-month,0,Electronic check,4,1,0,0,1,Yes
6067,1,0,1,0,No phone service,DSL,Yes,No,One year,0,Mailed check,1,1,0,1,0,No
6068,0,0,2,1,No,DSL,No,No,Month-to-month,1,Electronic check,2,2,1,0,0,Yes
6069,1,0,4,1,No,DSL,Yes,Yes,One year,0,Credit card (automatic),3,4,1,1,1,No
6070,1,0,4,1,Yes,DSL,Yes,Yes,Two year,1,Bank transfer (automatic),3,4,1,0,1,No
6071,1,0,4,1,Yes,Fiber optic,Yes,No,Two year,1,Bank transfer (automatic),4,4,1,1,1,No
6072,0,0,2,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,1,1,1,No
6073,0,0,4,1,Yes,No,No internet service,No internet service,One year,0,Mailed check,1,3,1,1,1,No
6074,1,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,1,1,1,0,0,Yes
6075,0,0,2,1,No,DSL,No,Yes,One year,0,Mailed check,2,2,0,1,1,No
6076,0,0,4,1,No,DSL,Yes,No,One year,0,Bank transfer (automatic),2,4,1,1,0,No
6077,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,0,Mailed check,4,4,1,1,1,No
6078,0,0,3,1,Yes,DSL,Yes,Yes,One year,1,Electronic check,4,4,1,1,1,No
6079,0,0,2,1,Yes,DSL,No,No,Month-to-month,0,Electronic check,2,2,1,1,0,No
6080,1,0,1,0,No phone service,DSL,No,No,Month-to-month,0,Mailed check,1,1,0,1,0,Yes
6081,1,0,1,1,No,DSL,No,No,Month-to-month,1,Credit card (automatic),2,1,0,1,0,No
6082,0,0,4,1,Yes,Fiber optic,No,No,Month-to-month,0,Electronic check,4,4,1,1,1,Yes
6083,1,1,4,1,Yes,No,No internet service,No internet service,Two year,1,Bank transfer (automatic),1,3,1,1,1,No
6084,1,0,3,1,Yes,Fiber optic,No,No,Month-to-month,1,Bank transfer (automatic),4,3,1,0,1,No
6085,0,0,1,1,Yes,DSL,No,No,Month-to-month,1,Mailed check,2,1,0,0,0,Yes
6086,1,0,4,1,Yes,DSL,Yes,No,Two year,1,Mailed check,2,4,1,1,1,No
6087,1,0,2,0,No phone service,DSL,No,No,One year,1,Bank transfer (automatic),2,2,1,1,1,No
6088,0,0,1,1,No,DSL,No,No,Month-to-month,1,Electronic check,2,1,0,0,1,Yes
6089,0,1,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,1,1,1,1,Yes
6090,1,0,4,1,No,Fiber optic,Yes,No,Two year,1,Credit card (automatic),4,4,1,1,1,No
6091,1,1,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Mailed check,3,1,1,0,1,Yes
6092,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Bank transfer (automatic),4,4,1,1,0,No
6093,0,0,4,0,No phone service,DSL,Yes,Yes,Two year,1,Electronic check,2,3,1,0,1,No
6094,1,0,4,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,0,1,1,No
6095,1,0,1,1,No,No,No internet service,No internet service,Month-to-month,1,Mailed check,1,1,0,1,1,No
6096,0,1,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,2,1,0,0,0,No
6097,1,0,4,1,Yes,DSL,Yes,Yes,Two year,0,Credit card (automatic),3,4,1,1,1,No
6098,1,0,2,1,Yes,DSL,No,No,One year,1,Bank transfer (automatic),3,3,1,1,1,No
